service_id,game_id,name,description,price_per_unit,sale_price,icon_url,category,game_name
474,,Graviton Forfeit,"Buy Graviton Forfeit Exotic Armor in Destiny 2 to enhance your Hunter builds. It increases the duration of any invisibility effects. While you are invisible, your melee recharges faster, weapons reload faster, and your class stat increases exponentially. Use this service to obtain the armor along with other benefits: The high stats option — 65 or more points overall before Masterworking Specific high stat options — 25 or more points in the selected stat before Masterworking All other Legendary and Exotic loot that drops during the service Experience for your Guardian",17.99,,https://skycoach.gg/storage/uploads/products/graviton-forfeit1755677987_picture_item.png,Destiny 2,Destiny 2
475,,Helm of Saint-14,"Buy Helm of Saint-14 Exotic Armor in Destiny 2 to enhance your Void Titan builds and get new abilities. This exotic allows your Ward of Dawn to blind the enemies that pass through it, as well as increase the damage bonus for your allies even more. Use this service to obtain the armor along with other benefits: The high stats option — 65 or more points overall before Masterworking Specific high stat options — 25 or more points in the selected stat before Masterworking All other Legendary and Exotic loot that drops during the service Experience for your Guardian",17.99,,https://skycoach.gg/storage/uploads/products/helm-of-saint-141755678083_picture_item.png,Destiny 2,Destiny 2
476,,Eternal Warrior,Buy Eternal Warrior Exotic Armor in Destiny 2 to enhance your Arc Titan builds and get new abilities. This exotic improves your Arc damage profile and grants an overshield while using Fist of Havoc. Use this service to obtain the armor along with other benefits: The high stats option — 65 or more points overall before Masterworking Specific high stat options — 25 or more points in the selected stat before Masterworking All other Legendary and Exotic loot that drops during the service Experience for your Guardian,17.99,,https://skycoach.gg/storage/uploads/products/eternal-warrior1755677296_picture_item.png,Destiny 2,Destiny 2
477,,Wormhusk Crown,Buy Wormhusk Crown Exotic Armor in Destiny 2 to enhance your Hunter builds. It provides you with a small health and shield bump when dodging. Use this service to obtain the armor along with other benefits: The high stats option — 65 or more points overall before Masterworking Specific high stat options — 25 or more points in the selected stat before Masterworking All other Legendary and Exotic loot that drops during the service Experience for your Guardian,17.99,,https://skycoach.gg/storage/uploads/products/wormhusk-crown1755678254_picture_item.png,Destiny 2,Destiny 2
478,,Assassin's Cowl,"Buy Assassin's Cowl Exotic Armor in Destiny 2 to enhance your Hunter builds. Get a boost to your powered melee final blows, which will grant invisibility and restore some health and shields. The stronger the enemy, the bigger the amount. Use this service to obtain the armor along with other benefits: The high stats option — 65 or more points overall before Masterworking Specific high stat options — 25 or more points in the selected stat before Masterworking All other Legendary and Exotic loot that drops during the service Experience for your Guardian",17.99,,https://skycoach.gg/storage/uploads/products/assassins-cowl1755677726_picture_item.png,Destiny 2,Destiny 2
479,,One-Eyed Mask,Buy One-Eyed Mask Exotic Armor in Destiny 2 to enhance your Titan builds. This exotic gives an overshield for killing enemies that recently damaged you. Use this service to obtain the armor along with other benefits: The high stats option — 65 or more points overall before Masterworking Specific high stat options — 25 or more points in the selected stat before Masterworking All other Legendary and Exotic loot that drops during the service Experience for your Guardian,17.99,,https://skycoach.gg/storage/uploads/products/one-eyed-mask1755678361_picture_item.png,Destiny 2,Destiny 2
480,,Mask of Bakris,"Buy Mask of Bakris Exotic Armor in Destiny 2 to enhance your Hunter builds. With a Stasis Super Equipped, your dodge becomes a longer range and partially cloaks you. After use, your Stasis and Arc weapons gain stacking damage for a short time. Use this service to obtain the armor along with other benefits: The high stats option — 65 or more points overall before Masterworking Specific high stat options — 25 or more points in the selected stat before Masterworking All other Legendary and Exotic loot that drops during the service Experience for your Guardian",17.99,,https://skycoach.gg/storage/uploads/products/mask-of-bakris1755678270_picture_item.png,Destiny 2,Destiny 2
481,,Precious Scars,Buy Precious Scars Exotic armor in Destiny 2 to enhance your Strand Hunter builds and get new abilities. This exotic allows your final blows to grant healing for your allies and grants an overshield on a revival. Use this service to obtain the armor along with other benefits: The high stats option — 65 or more points overall before Masterworking Specific high stat options — 25 or more points in the selected stat before Masterworking All other Legendary and Exotic loot that drops during the service Experience for your Guardian,17.99,,https://skycoach.gg/storage/uploads/products/precious-scars1755678387_picture_item.png,Destiny 2,Destiny 2
482,,Young Ahamkara's Spine,"Buy Young Ahamkara's Spine Exotic Armor in Destiny 2 to enhance your Hunter builds. Your Tripmine Grenade has increased duration and blast radius, and all ability damage lowers its cooldown exponentially. Use this service to obtain the armor along with other benefits: The high stats option — 65 or more points overall before Masterworking Specific high stat options — 25 or more points in the selected stat before Masterworking All other Legendary and Exotic loot that drops during the service Experience for your Guardian",17.99,,https://skycoach.gg/storage/uploads/products/young-ahamkaras-spine1755626582_picture_item.png,Destiny 2,Destiny 2
483,,Graviton Spike,"Looking to get your hands on the powerful Graviton Spike from Edge of Fate? Our boost service guarantees you’ll complete the Exotic quest to unlock and craft this versatile weapon. Whether you opt to buy the gun itself or add catalysts, Skycoach makes it easy with expert carries and professional support. What you'll get: Completion of the Exotic quest to unlock Graviton Spike Fully crafted weapon with chosen Intrinsic Trait and Exotic Traits Options to add catalysts or refits All the loot and resources that will drop during the service. Experience for your Guardian",14.99,,https://skycoach.gg/storage/uploads/products/graviton-spike1752490049_picture_item.png,Destiny 2,Destiny 2
484,,Best Legendary Armor,"Buy the best Tier 5 armor in Destiny 2 and get the stats and set bonuses of your choice. The right armor pieces will boost your Guardian capabilities multiple times compared to an unoptimized loadout. Our professional Destiny 2 boosters know how to get Tier 5 armor fast and will complete the most difficult activities in the game for you. Armor Sets There are different armor sets, each providing a unique benefit: Armor set 2-piece effect 4-piece effect Aion Renewal Get a Speed Booster after killing an enemy with a rocket or grenade launcher. Sprinting at low HP will immediately grant Speed Booster for a short duration. Bushido Final blows with just-drawn or reloaded weapons heal you. Bow, Shotgun, or Sword kills reduce incoming damage. Damaging targets extends the effect. Last Disciple Final blows with primary weapons improve their reload speed. Picking up an Orb of Power grants special ammo progress. Techsec You deal increased Kinetic damage to enemy shields, vehicles, and constructs. Defeating or breaking a combatant shield with Kinetic damage releases a disorienting Kinetic shockwave. Aion Adapter Final blows with any rocket decrease incoming area-of-effect damage When AoE damage reduction is active, taking melee damage causes you to emit a disorienting burst. Twofold Crown Picking up an ammo brick heals you Final blows with primary ammo weapons grant you enhanced radar. Armor Archetypes Archetypes affect the stat distribution. Primary stat: up to +30 points Secondary Stat: up to +25 points Random stat: up to +20 points To buy best Destiny 2 armor, you must select one of the following archetypes: Archetype Primary stat Secondary stat Bulwark Health Class Gunner Weapons Grenade Specialist Class Weapons Paragon Super Melee Brawler Melee Health Grenadier Grenade Super Armor tiers Armor tier affects the total number of stat points on an armor piece. Higher tiers can achieve up to 75 stat points total. Tier 3: 64-69 points Tier 4: 70-75 points Tier 5: 75 points + stats tuning All Tier 5 armor has 11 energy points instead of 10, allowing for new build opportunities.",7.28,,https://skycoach.gg/storage/uploads/products/best-legendary-armor1752490059_picture_item.png,Destiny 2,Destiny 2
485,,Exotic Class Item,Buy Destiny 2 Exotic Class items for your Guardians and wield two exotic powers at the same time. Use this service to make the new Meta builds along with other benefits: The selected number of items; God Roll items with two guaranteed Traits (optional); All other Legendary and Exotic loot that drops during the service; Experience for your Season Pass and Artifact. Each class has their own item: Titan: Stoicism Warlock: Solipsism Hunter: Relativism Please note: The Exotic Class Item works only when the Prismatic subclass is equipped.,6.07,,https://skycoach.gg/storage/uploads/products/exotic-class-item1717581256_picture_item.png,Destiny 2,Destiny 2
