service_id,game_id,name,description,price_per_unit,sale_price,icon_url,category,game_name
189,,Garden Patterns Bundle,Get the Patterns and craft the enhanced God Rolls with new and reprised perks. We will farm the Deepsight rolls (5/5) for every weapon in the Garden of Salvation raid to obtain the following weapon Patterns: Sacred Provenance Pulse Rifle; Ancient Gospel Hand Cannon; Reckless Oracle Auto Rifle; Omniscient Eye Sniper Rifle; Accrued Redemption Bow; Prophet of Doom Shotgun; Zealot's Reward Fusion Rifle.,345.99,,https://skycoach.gg/storage/uploads/products/garden-patterns-bundle1732695909_picture_item.png,Destiny 2,Destiny 2
190,,Master Vow of the Disciple Raid,"Buy Destiny 2 Master Vow of the Disciple boost and get this raid flawlessly completed quickly, guaranteed, and effortlessly! You will get: The Vow of the Disciple Raid Completed on Master Difficulty; Gouging Light Exotic Sparrow Obtained on your Account; A chance to get unique Raid Exotic - Collective Obligation only obtainable from the Vow of the Disciple Raid; Unique Pinnacle Vow of the Disciple Raid gear (Adept Weapons available with the Weekly Master Challenge option); All Legendary and Exotic loot that might drop during the service; Exp for your Season Pass and Artifact.",14.99,,https://skycoach.gg/storage/uploads/products/master-vow-of-the-disciple-raid1650300302_picture_item.png,Destiny 2,Destiny 2
191,,Vow of the Disciple Raid,The Vow of the Disciple Raid completed on your character A chance to get unique Raid Exotic - Collective Obligation only obtainable from the Vow of the Disciple Raid Unqiue Pinnacle Vow of the Disciple Raid gear All other Legendary and Exotic Loot that might drop during the service Exp for your Season Pass and Artifact,7.99,,https://skycoach.gg/storage/uploads/products/vow-of-the-disciple-raid1647027449_picture_item.png,Destiny 2,Destiny 2
192,,Collective Obligation,"Buy Destiny 2 Collective Obligation at Skycoach and wield one of the most unique Exotic Pulse Rifles in the game. Perfectly tailored for Void builds, this weapon lets you absorb and reapply debuffs like Weaken and Volatile, giving you unparalleled control over the battlefield. Add Collective Obligation to your in-game arsenal and redefine combat strategy! With Destiny 2 Collective Obligation farm service by Skycoach, you'll receive the following: The Collective Obligation Exotic Pulse Rifle obtained on your account; All unique Vow of the Disciple raid loot that drops during the service; All other Legendary and Exotic loot that might drop during the service; Additional XP for your Season Pass and Artifact.",31.99,,https://skycoach.gg/storage/uploads/products/collective-obligation1647172754_picture_item.png,Destiny 2,Destiny 2
193,,Rhulk Kill (Vow of the Disciple Last Boss),Rhulk Last Boss of Vow of the Disciple Raid defeated on your character A chance to get unique Raid Exotic - Collective Obligation All Legendary and Exotic Loot that might drop during the service Exp for your Season Pass and Artifact,4.49,,https://skycoach.gg/storage/uploads/products/rhulk-kill-vow-of-the-disciple-last-boss1647027642_picture_item.png,Destiny 2,Destiny 2
194,,Insidious,"Buy Destiny 2 Insidious at Skycoach and take advantage of this legendary Pulse Rifle. Featuring a powerful four-round burst and a solid recoil pattern, Insidious is ideal for delivering high-impact damage at mid-range. With its relatively high range and decent stability, it ensures reliable performance in most combat situations, making it a vital addition to your arsenal. With our Destiny 2 Insidious farm service, you'll receive the following: The selected number of Insidious obtained on your character (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service Additional XP for your Season Pass and Artifact",14.39,,https://skycoach.gg/storage/uploads/products/insidious1646669307_picture_item.png,Destiny 2,Destiny 2
195,,Submission,"The Selected number of Submission obtained on your character (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service Exp for your Season Pass and Artifact",14.39,,https://skycoach.gg/storage/uploads/products/submission1646669377_picture_item.png,Destiny 2,Destiny 2
196,,Deliverance,"Buy Destiny 2 Deliverance at Skycoach and easily obtain this legendary Fusion Rifle. This powerful weapon from the Vow of the Disciple Raid offers a deadly mix of precision and utility. As the first Stasis-powered Fusion Rifle, Deliverance provides unique versatility in both PvE and PvP scenarios. With its impressive stats and potential for perks like Demolitionist, Adrenaline Junkie, or Chill Clip, it’s a must-have for any Guardian looking to maximize their arsenal. With our Destiny 2 Deliverance farm service, you'll receive the following: The Selected number of Deliverance obtained on your character; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service; Experience for your Season Pass and Artifact.",14.39,,https://skycoach.gg/storage/uploads/products/deliverance1646669419_picture_item.png,Destiny 2,Destiny 2
197,,Lubrae's Ruin,"Buy Destiny 2 Lubrae's Ruin boost and obtain this powerful Legendary Glaive quickly, guaranteed, and effortlessly! You will get: The Selected number of Lubrae's Ruin obtained on your character; All other Legendary and Exotic loot that drops during the service; Exp for your Season Pass and Artifact.",14.39,,https://skycoach.gg/storage/uploads/products/lubraes-ruin1646669460_picture_item.png,Destiny 2,Destiny 2
198,,Cataclysmic,"Buy Destiny 2 Cataclysmic at Skycoach and equip one of the most powerful Fusion Rifles in the game. With high impact, precision, and fast charge time, it's perfect for both PvE and PvP, delivering devastating damage in any encounter. Don't miss out on this top-tier weapon – get your hands on the Cataclysmic and dominate your enemies today! With our Destiny 2 Cataclysmic farm service, you'll receive the following: The selected number of Cataclysmic obtained on your character (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service Additional XP for your Season Pass and Artifact",14.39,,https://skycoach.gg/storage/uploads/products/cataclysmic1646669559_picture_item.png,Destiny 2,Destiny 2
199,,Vow of the Disciple Monthly Subscription,Four Vow of the Disciple Raids completed on your character A chance to get unique Raid Exotic - Collective Obligation only obtainable from the Vow of the Disciple Raid Unqiue Pinnacle Vow of the Disciple Raid gear All other Legendary and Exotic Loot that might drop during the service Exp for your Season Pass and Artifact,28.79,,https://skycoach.gg/storage/uploads/products/vow-of-the-disciple-monthly-subscription1647027991_picture_item.png,Destiny 2,Destiny 2
200,,Flawless Vow of the Disciple Raid,"Buy Destiny 2 Flawless Vow of the Disciple Raid boost at Skycoach and complete this challenging raid without a single death. Our professional team will guide you through every encounter, unlocking exclusive Triumphs, powerful raid gear, and the prestige of achieving flawless completion in one of Destiny 2's most intense and rewarding raids. With our Destiny 2 Flawless Vow of the Disciple Raid carry service, you'll receive the following: Flawless Vow of the Disciple Raid completed on your character; A chance to get unique Raid Exotic - Collective Obligation only obtainable from the Vow of the Disciple Raid; Unique Pinnacle Vow of the Disciple Raid gear; All Legendary and Exotic Loot that might drop during the service; Additional XP for your Season Pass and Artifact.",54.99,,https://skycoach.gg/storage/uploads/products/flawless-vow-of-the-disciple-raid1647028022_picture_item.png,Destiny 2,Destiny 2
201,,Vow of the Disciple Seal (Disciple-Slayer),The Selected Triumphs Completed All loot that drops during the service Exp for your Season Pass and Artifact,12.89,,https://skycoach.gg/storage/uploads/products/vow-of-the-disciple-seal-disciple-slayer1646955745_picture_item.png,Destiny 2,Destiny 2
202,,Adept Insidious,"Buy Destiny 2 Adept Insidious at Skycoach and easily obtain the desired amount of this legendary Pulse Rifle. Let our PRO players handle the challenges and grind so you can focus on enjoying the game. With this Adept Insidious farming service, you'll be guaranteed to receive the following: The Selected number of Adept Insidious obtained on your character; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service; Additional XP for your Season Pass and Artifact.",13.99,,https://skycoach.gg/storage/uploads/products/adept-insidious1656327026_picture_item.png,Destiny 2,Destiny 2
203,,Adept Submission,"Buy Adept Submission, a legendary Submachine Gun, at Skycoach. Don't miss out on the chance to obtain this unique weapon quickly and effortlessly as many times as you need. With our Adept Submission farm service, you'll receive the following: The Selected number of Adept Submission obtained on your character; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service; Additional XP for your Season Pass and Artifact.",13.99,,https://skycoach.gg/storage/uploads/products/adept-submission1656326980_picture_item.png,Destiny 2,Destiny 2
204,,Adept Deliverance,"Buy Adept Deliverance, a long-range legendary Fusion Rifle. Don't miss out on the chance to acquire this powerful weapon quickly and effortlessly. With Adept Deliverance farming service by Skycoach, you'll receive the following: The Selected number of Adept Deliverance obtained on your character; (If you need Info about Rolls with a Guaranteed Perk as well as God Rolls, then you should check out the More Info section) All other Legendary and Exotic loot that drops during the service; Additional XP for your Season Pass and Artifact.",13.99,,https://skycoach.gg/storage/uploads/products/adept-deliverance1656327073_picture_item.png,Destiny 2,Destiny 2
